REPORT_ID,Stats Area,Suburb,Postcode,LGA Name,Total Units,Total Cas,Total Fats,Total SI,Total MI,Year,Month,Day,Time,Area Speed,Position Type,Horizontal Align,Vertical Align,Other Feat,Road Surface,Moisture Cond,Weather Cond,DayNight,Crash Type,Unit Resp,Entity Code,CSEF Severity,Traffic Ctrls,DUI Involved,Drugs Involved,ACCLOC_X,ACCLOC_Y,UNIQUE_LOC
2019-2582-27/05/2021,2 Metropolitan,PARA HILLS,5096,CITY OF SALISBURY,1,1,0,1,0,2019,March,Sunday,3:42 PM,50,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Other,1,Driver Rider,3: SI,No Control,,,1334877.34,1683418.43,1.33E+13
2019-2583-27/05/2021,3 Country,GLENBURNIE,5291,DISTRICT COUNCIL OF GRANT,2,2,0,2,0,2019,March,Sunday,4:25 PM,110,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,3: SI,No Control,,,1517704.81,1336701.65,1.52E+13
2019-2584-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,2,0,1,1,2019,March,Saturday,8:45 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Angle,1,Driver Rider,3: SI,Traffic Signals,,,1329226.46,1671155.57,1.33E+13
2019-2585-27/05/2021,2 Metropolitan,ELIZABETH,5112,CITY OF PLAYFORD.,2,0,0,0,0,2019,March,Sunday,8:05 PM,50,Cross Road,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Angle,2,Driver Rider,1: PDO,Give Way Sign,,,1335358.25,1693627.52,1.34E+13
2019-2586-27/05/2021,3 Country,DUCK PONDS,5607,DC LOWER EYRE PENINSULA       ,2,1,0,0,1,2019,March,Sunday,7:30 PM,110,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,2: MI,No Control,,,1073863.43,1698247.81,1.07E+13
2019-2587-27/05/2021,2 Metropolitan,GLENELG NORTH,5045,CITY OF HOLDFAST BAY,2,1,0,1,0,2019,March,Sunday,5:25 PM,60,Divided Road,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,3: SI,No Control,,,1321234.4,1665327.97,1.32E+13
2019-2588-27/05/2021,3 Country,GOMERSAL,5352,LIGHT REGIONAL COUNCIL,2,0,0,0,0,2019,March,Sunday,7:00 PM,90,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1356259.57,1713778.45,1.36E+13
2019-2589-27/05/2021,2 Metropolitan,NORTH ADELAIDE,5006,CITY OF PROSPECT,2,0,0,0,0,2019,March,Friday,5:40 PM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1327538.07,1673629.26,1.33E+13
2019-2590-27/05/2021,2 Metropolitan,ALBERT PARK,5014,CITY OF CHARLES STURT,4,2,0,0,2,2019,March,Sunday,5:30 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,Give Way Sign,,,1321607.67,1676332.64,1.32E+13
2019-2591-27/05/2021,2 Metropolitan,OLD NOARLUNGA,5168,CITY OF ONKAPARINGA,2,0,0,0,0,2019,March,Monday,5:23 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,No Control,,,1318019.87,1642714.08,1.32E+13
2019-2592-27/05/2021,2 Metropolitan,WINGFIELD,5013,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,March,Monday,6:05 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Angle,2,Driver Rider,1: PDO,Stop Sign,,,1324533.93,1679685.41,1.32E+13
2019-2593-27/05/2021,2 Metropolitan,HILTON,5033,CITY OF WEST TORRENS,2,0,0,0,0,2019,March,Saturday,8:34 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,No Control,,,1325774.69,1670145.02,1.33E+13
2019-2594-27/05/2021,2 Metropolitan,NOARLUNGA CENTRE,5168,CITY OF ONKAPARINGA,2,1,0,0,1,2019,March,Sunday,2:23 PM,60,Divided Road,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,No Control,,,1318792.28,1647395.4,1.32E+13
2019-2595-27/05/2021,3 Country,MURRAY BRIDGE,5253,RC MURRAY BRIDGE.             ,2,0,0,0,0,2019,March,Tuesday,7:00 AM,50,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1388359.35,1644713.73,1.39E+13
2019-2596-27/05/2021,2 Metropolitan,ROSTREVOR,5073,CC CAMPBELLTOWN.              ,2,1,0,0,1,2019,March,Monday,6:50 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,1,Driver Rider,2: MI,No Control,,Y,1336499.09,1674582.7,1.34E+13
2019-2597-27/05/2021,3 Country,KADINA,5554,COPPER COAST DISTRICT COUNCIL,2,1,0,0,1,2019,March,Sunday,4:05 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,Give Way Sign,,,1250189.35,1780118.52,1.25E+13
2019-2598-27/05/2021,2 Metropolitan,FITZROY,5006,CITY OF PROSPECT,3,0,0,0,0,2019,March,Monday,8:50 AM,60,Cross Road,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Traffic Signals,,,1327513.27,1673636.83,1.33E+13
2019-2599-27/05/2021,2 Metropolitan,MAWSON LAKES,5095,CITY OF SALISBURY,4,0,0,0,0,2019,March,Monday,7:15 AM,70,Divided Road,Straight road,Slope,"Bridge, Culvert, Causeway",Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,No Control,,,1328987.35,1683697.77,1.33E+13
2019-2600-27/05/2021,2 Metropolitan,BALHANNAH,5242,THE ADELAIDE HILLS COUNCIL,2,1,0,1,0,2019,March,Monday,8:05 AM,80,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,3: SI,Stop Sign,,,1347625.15,1663279,1.35E+13
2019-2601-27/05/2021,2 Metropolitan,TORRENSVILLE,5031,CITY OF WEST TORRENS,2,1,0,0,1,2019,March,Monday,9:10 AM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,No Control,,,1324579.34,1672025.69,1.32E+13
2019-2602-27/05/2021,2 Metropolitan,EDWARDSTOWN,5039,CC MARION.                    ,2,0,0,0,0,2019,March,Monday,10:00 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,Give Way Sign,,,1325356.2,1664015.72,1.33E+13
2019-2603-27/05/2021,2 Metropolitan,PROSPECT,5082,CITY OF PROSPECT,2,0,0,0,0,2019,March,Wednesday,11:45 AM,40,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1327316.17,1675426.99,1.33E+13
2019-2604-27/05/2021,2 Metropolitan,WOODVILLE PARK,5011,CITY OF CHARLES STURT,2,1,0,0,1,2019,March,Monday,10:22 AM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,No Control,,,1324174.69,1676196.97,1.32E+13
2019-2605-27/05/2021,2 Metropolitan,SALISBURY PLAIN,5109,CITY OF SALISBURY,2,2,0,0,2,2019,March,Monday,11:30 AM,80,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1334736.15,1687219.37,1.33E+13
2019-2606-27/05/2021,2 Metropolitan,LIGHTSVIEW,5085,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,March,Sunday,12:00 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,No Control,,,1331720.79,1677384.76,1.33E+13
2019-2607-27/05/2021,2 Metropolitan,GLOBE DERBY PARK,5110,CITY OF SALISBURY,3,0,0,0,0,2019,March,Monday,8:30 AM,90,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1328675.59,1685486.26,1.33E+13
2019-2608-27/05/2021,2 Metropolitan,CHELTENHAM,5014,CITY OF CHARLES STURT,2,0,0,0,0,2019,March,Sunday,9:30 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,Give Way Sign,,,1321151.85,1677505.21,1.32E+13
2019-2609-27/05/2021,2 Metropolitan,BRIDGEWATER,5155,THE ADELAIDE HILLS COUNCIL,2,0,0,0,0,2019,March,Monday,7:15 AM,110,Freeway,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,No Control,,,1345068.01,1659266.05,1.35E+13
2019-2610-27/05/2021,3 Country,MOUNT MARY,5374,MID MURRAY DISTRICT COUNCIL,2,0,0,0,0,2019,March,Sunday,8:00 PM,110,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Animal,2,Animal,1: PDO,No Control,,,1411279.57,1759508.31,1.41E+13
2019-2611-27/05/2021,2 Metropolitan,INGLE FARM,5098,CITY OF SALISBURY,2,0,0,0,0,2019,March,Monday,3:15 PM,70,Divided Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1332744.83,1681558.73,1.33E+13
2019-2612-27/05/2021,2 Metropolitan,POORAKA,5095,CITY OF SALISBURY,4,3,0,0,3,2019,March,Monday,3:20 PM,70,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,No Control,,,1331984.98,1681813.04,1.33E+13
2019-2613-27/05/2021,3 Country,PORT MACDONNELL,5291,DISTRICT COUNCIL OF GRANT,2,0,0,0,0,2019,March,Thursday,3:50 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Unknown,Unknown,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1501735.9,1315504.96,1.50E+13
2019-2614-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,March,Monday,8:05 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,Traffic Signals,,,1329020.91,1670834.63,1.33E+13
2019-2615-27/05/2021,2 Metropolitan,KLEMZIG,5087,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,March,Monday,4:00 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1332080.32,1676585.35,1.33E+13
2019-2616-27/05/2021,2 Metropolitan,BLACKWOOD,5051,CC MITCHAM.                   ,2,1,0,0,1,2019,March,Monday,12:40 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1329190.88,1660034.87,1.33E+13
2019-2617-27/05/2021,3 Country,MOUNT GAMBIER,5290,CC MT.GAMBIER.                ,2,0,0,0,0,2019,March,Monday,3:20 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,No Control,,,1508946.11,1340666.96,1.51E+13
2019-2618-27/05/2021,2 Metropolitan,CHRISTIES BEACH,5165,CITY OF ONKAPARINGA,2,0,0,0,0,2019,March,Monday,2:00 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1317140.67,1647656.57,1.32E+13
2019-2619-27/05/2021,2 Metropolitan,MODBURY NORTH,5092,CITY OF TEA TREE GULLY,3,0,0,0,0,2019,March,Monday,5:25 PM,80,Divided Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1336099.78,1681659.83,1.34E+13
2019-2620-27/05/2021,2 Metropolitan,HYDE PARK,5061,CITY OF UNLEY,2,0,0,0,0,2019,March,Monday,4:50 PM,40,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1328294.5,1667402.34,1.33E+13
2019-2621-27/05/2021,2 Metropolitan,HOLDEN HILL,5088,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,March,Monday,6:10 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1334353.13,1678352.04,1.33E+13
2019-2622-27/05/2021,2 Metropolitan,STURT,5047,CC MARION.                    ,3,0,0,0,0,2019,March,Monday,5:20 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1323935.49,1660661.34,1.32E+13
2019-2623-27/05/2021,2 Metropolitan,MORPHETT VALE,5162,CITY OF ONKAPARINGA,2,1,0,0,1,2019,March,Monday,8:50 AM,70,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1319739.6,1650989.54,1.32E+13
2019-2624-27/05/2021,2 Metropolitan,WATERLOO CORNER,5110,CITY OF SALISBURY,2,0,0,0,0,2019,March,Monday,7:20 PM,80,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1325761.77,1692589.02,1.33E+13
2019-2625-27/05/2021,2 Metropolitan,LOWER MITCHAM,5062,CC MITCHAM.                   ,2,0,0,0,0,2019,March,Monday,3:30 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,1: PDO,Traffic Signals,,,1329170.96,1665061.71,1.33E+13
2019-2626-27/05/2021,2 Metropolitan,BELAIR,5052,CC MITCHAM.                   ,2,0,0,0,0,2019,March,Monday,11:55 PM,60,Not Divided,"CURVED, VIEW OBSCURED",Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1330588.74,1663002.62,1.33E+13
2019-2627-27/05/2021,2 Metropolitan,GLOBE DERBY PARK,5110,CITY OF SALISBURY,2,1,0,0,1,2019,March,Tuesday,12:30 AM,90,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1328612.35,1687146.84,1.33E+13
2019-2628-27/05/2021,3 Country,STRATHALBYN,5255,ALEXANDRINA COUNCIL,2,1,0,0,1,2019,March,Tuesday,1:00 AM,100,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1351694.96,1632178.14,1.35E+13
2019-2629-27/05/2021,2 Metropolitan,WEST LAKES,5021,CITY OF CHARLES STURT,2,1,0,0,1,2019,March,Tuesday,4:26 AM,40,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1318571.02,1675927.51,1.32E+13
2019-2630-27/05/2021,2 Metropolitan,GAWLER SOUTH,5118,CT GAWLER.                    ,2,1,0,0,1,2019,March,Monday,1:32 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Roundabout,,,1342781.13,1705387.44,1.34E+13
2019-2631-27/05/2021,2 Metropolitan,MAWSON LAKES,5095,CITY OF SALISBURY,2,0,0,0,0,2019,March,Tuesday,6:45 AM,70,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,1,Driver Rider,1: PDO,No Control,,,1329437.64,1684289.3,1.33E+13
2019-2632-27/05/2021,2 Metropolitan,PARADISE,5075,CC CAMPBELLTOWN.              ,2,1,0,0,1,2019,March,Tuesday,7:40 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,2: MI,No Control,,,1335973.2,1676648.52,1.34E+13
2019-2633-27/05/2021,2 Metropolitan,ST MARYS,5042,CC MITCHAM.                   ,2,1,0,1,0,2019,March,Tuesday,8:15 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,3: SI,Traffic Signals,,,1325956.08,1663322.82,1.33E+13
2019-2634-27/05/2021,3 Country,MAAOUPE,5277,WATTLE RANGE COUNCIL,1,0,0,0,0,2019,March,Tuesday,5:55 AM,100,Not Divided,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,1: PDO,No Control,,,1505328.25,1397018.71,1.51E+13
2019-2635-27/05/2021,3 Country,LOXTON,5333,LOXTON WAIKERIE DISTRICT COUNCIL,2,1,0,0,1,2019,March,Tuesday,8:30 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,Give Way Sign,,,1511181.59,1715359.47,1.51E+13
2019-2636-27/05/2021,3 Country,YALLUNDA FLAT,5607,DC TUMBY BAY.                 ,2,0,0,0,0,2019,March,Monday,3:50 PM,100,Cross Road,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Give Way Sign,,,1074043.05,1742227.9,1.07E+13
2019-2637-27/05/2021,2 Metropolitan,DOVER GARDENS,5048,CC MARION.                    ,2,0,0,0,0,2019,March,Tuesday,8:45 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,2,Driver Rider,1: PDO,No Control,,,1322316.47,1660590.71,1.32E+13
2019-2638-27/05/2021,2 Metropolitan,MILE END,5031,CITY OF WEST TORRENS,2,1,0,0,1,2019,March,Tuesday,8:40 AM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,1,Driver Rider,2: MI,Stop Sign,,,1324934.42,1670959.64,1.32E+13
2019-2639-27/05/2021,2 Metropolitan,MALVERN,5061,CITY OF UNLEY,2,1,0,0,1,2019,March,Tuesday,8:35 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,2: MI,Traffic Signals,,,1329103.94,1667424.23,1.33E+13
2019-2640-27/05/2021,2 Metropolitan,COLONEL LIGHT GARDENS,5041,CC MITCHAM.                   ,3,1,0,1,0,2019,March,Tuesday,9:42 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,3: SI,Give Way Sign,,,1327804.72,1664529.91,1.33E+13
2019-2641-27/05/2021,2 Metropolitan,WINGFIELD,5013,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,March,Tuesday,6:10 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,1,Driver Rider,1: PDO,Traffic Signals,,,1323910.63,1679162.4,1.32E+13
2019-2642-27/05/2021,2 Metropolitan,WOODVILLE NORTH,5012,CITY OF CHARLES STURT,2,1,0,0,1,2019,March,Tuesday,10:09 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,Traffic Signals,,,1323935.83,1677839.8,1.32E+13
2019-2643-27/05/2021,2 Metropolitan,SMITHFIELD,5114,CITY OF PLAYFORD.,2,2,0,0,2,2019,March,Tuesday,10:30 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1337029.65,1697674.03,1.34E+13
2019-2644-27/05/2021,2 Metropolitan,FLAGSTAFF HILL,5159,CITY OF ONKAPARINGA,2,0,0,0,0,2019,March,Tuesday,7:30 AM,70,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1325488.32,1657216.52,1.33E+13
2019-2645-27/05/2021,2 Metropolitan,NORWOOD,5067,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,March,Tuesday,10:50 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,Roundabout,,,1330623.32,1670361.88,1.33E+13
2019-2646-27/05/2021,2 Metropolitan,PROSPECT,5082,CITY OF PROSPECT,2,1,0,0,1,2019,March,Tuesday,10:30 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Give Way Sign,,,1327276.77,1674740.65,1.33E+13
2019-2647-27/05/2021,2 Metropolitan,EDEN HILLS,5050,CC MITCHAM.                   ,2,0,0,0,0,2019,March,Tuesday,12:20 PM,60,Divided Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1326770.77,1659959.53,1.33E+13
2019-2648-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,March,Tuesday,8:20 AM,40,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1328976.88,1670654.65,1.33E+13
2019-2649-27/05/2021,2 Metropolitan,BEDFORD PARK,5042,CC MITCHAM.                   ,2,1,0,0,1,2019,March,Tuesday,1:55 PM,50,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,2: MI,No Control,,,1325203.91,1660249.89,1.33E+13
2019-2650-27/05/2021,2 Metropolitan,MODBURY NORTH,5092,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,March,Tuesday,2:05 PM,50,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1336928.36,1681523.16,1.34E+13
2019-2651-27/05/2021,1 City,NORTH ADELAIDE,5006,CITY OF ADELAIDE,2,0,0,0,0,2019,March,Tuesday,11:30 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,No Control,,,1328496.44,1672186.95,1.33E+13
2019-2652-27/05/2021,2 Metropolitan,FIRLE,5070,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,March,Tuesday,8:15 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,Give Way Sign,,,1333833.36,1672557.19,1.33E+13
2019-2653-27/05/2021,2 Metropolitan,PARALOWIE,5108,CITY OF SALISBURY,2,0,0,0,0,2019,March,Tuesday,2:45 PM,70,T-Junction,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,Roundabout,,,1329097.05,1689489.71,1.33E+13
2019-2654-27/05/2021,2 Metropolitan,FLINDERS PARK,5025,CITY OF CHARLES STURT,2,0,0,0,0,2019,March,Tuesday,9:30 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,Traffic Signals,,,1324133.87,1673170.2,1.32E+13
2019-2655-27/05/2021,2 Metropolitan,BURNSIDE,5066,CITY OF BURNSIDE,2,1,0,0,1,2019,March,Monday,7:55 PM,60,Not Divided,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,2: MI,No Control,,,1335052.85,1668317.72,1.34E+13
2019-2656-27/05/2021,2 Metropolitan,PARALOWIE,5108,CITY OF SALISBURY,2,0,0,0,0,2019,March,Tuesday,6:55 AM,60,T-Junction,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,Roundabout,,,1328632.06,1688769.49,1.33E+13
2019-2657-27/05/2021,3 Country,PENOLA,5277,WATTLE RANGE COUNCIL,2,1,0,1,0,2019,March,Tuesday,12:50 PM,110,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,3: SI,Give Way Sign,,,1518449.28,1396054.69,1.52E+13
2019-2658-27/05/2021,2 Metropolitan,ENFIELD,5085,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,March,Tuesday,3:40 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,2,Driver Rider,1: PDO,Traffic Signals,,,1328821.62,1678606.27,1.33E+13
2019-2659-27/05/2021,2 Metropolitan,CUMBERLAND PARK,5041,CC MITCHAM.                   ,2,0,0,0,0,2019,March,Tuesday,4:00 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,Stop Sign,,,1326714.57,1665113.65,1.33E+13
2019-2660-27/05/2021,2 Metropolitan,HAPPY VALLEY,5159,CITY OF ONKAPARINGA,2,0,0,0,0,2019,March,Tuesday,3:45 PM,70,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,Roundabout,,,1325603.37,1656854,1.33E+13
2019-2661-27/05/2021,2 Metropolitan,WINDSOR GARDENS,5087,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,March,Tuesday,3:10 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,2: MI,No Control,,,1333484.07,1676754.39,1.33E+13
2019-2662-27/05/2021,2 Metropolitan,SOUTH PLYMPTON,5038,CC MARION.                    ,2,0,0,0,0,2019,March,Tuesday,6:45 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Parked Vehicle,1,Driver Rider,1: PDO,No Control,,,1324930.26,1665887.23,1.32E+13
2019-2663-27/05/2021,2 Metropolitan,SEACLIFF PARK,5049,CITY OF HOLDFAST BAY,2,0,0,0,0,2019,March,Tuesday,3:00 PM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,1,Driver Rider,1: PDO,No Control,,,1321527.26,1659337.32,1.32E+13
